productId,categoryId,assignedAt,isPrimary,rank
PRD00480,CAT0027,2024-12-27,true,1
PRD00481,CAT0027,2024-08-26,true,1
PRD00482,CAT0027,2023-10-16,true,1
PRD00483,CAT0027,2023-06-29,true,1
PRD00484,CAT0027,2020-05-30,true,1
PRD00485,CAT0027,2024-07-30,true,1
PRD00486,CAT0027,2021-03-01,true,1
PRD00487,CAT0027,2019-03-21,true,1
PRD00488,CAT0027,2019-01-09,true,1
PRD00489,CAT0027,2019-09-21,true,1
PRD00489,CAT0004,2020-04-05,false,2
PRD00490,CAT0027,2024-05-28,true,1
PRD00491,CAT0027,2024-04-12,true,1
PRD00492,CAT0027,2020-04-23,true,1
PRD00493,CAT0027,2024-10-24,true,1
PRD00494,CAT0027,2020-10-02,true,1
PRD00495,CAT0028,2021-04-12,true,1
PRD00496,CAT0028,2021-10-21,true,1
PRD00496,CAT0125,2020-07-14,false,3
PRD00497,CAT0028,2021-01-21,true,1
PRD00497,CAT0015,2025-10-11,false,2
PRD00498,CAT0028,2021-03-25,true,1
PRD00498,CAT0039,2021-10-21,false,5
PRD00499,CAT0028,2021-11-23,true,1
PRD00500,CAT0028,2023-02-21,true,1
PRD00501,CAT0028,2022-12-04,true,1
PRD00502,CAT0028,2022-03-07,true,1
PRD00503,CAT0028,2024-05-29,true,1
PRD00504,CAT0028,2023-12-23,true,1
PRD00505,CAT0028,2024-07-17,true,1
PRD00506,CAT0028,2020-12-16,true,1
PRD00507,CAT0028,2023-11-29,true,1
PRD00508,CAT0028,2024-02-26,true,1
PRD00509,CAT0028,2019-11-07,true,1
PRD00510,CAT0028,2019-04-08,true,1
PRD00511,CAT0028,2023-05-25,true,1
PRD00512,CAT0028,2024-01-15,true,1
PRD00513,CAT0028,2021-12-04,true,1
PRD00513,CAT0002,2024-03-19,false,2
PRD00514,CAT0028,2021-06-14,true,1
PRD00515,CAT0028,2024-12-18,true,1
PRD00516,CAT0028,2021-02-21,true,1
PRD00517,CAT0028,2019-12-16,true,1
PRD00518,CAT0028,2020-06-20,true,1
PRD00519,CAT0028,2021-04-16,true,1
PRD00520,CAT0028,2024-07-09,true,1
PRD00521,CAT0028,2024-07-15,true,1
PRD00522,CAT0028,2019-10-14,true,1
PRD00522,CAT0020,2021-12-22,false,2
PRD00523,CAT0029,2020-10-22,true,1
PRD00524,CAT0029,2021-06-08,true,1
PRD00525,CAT0029,2020-04-02,true,1
PRD00526,CAT0029,2024-05-12,true,1
PRD00526,CAT0045,2024-05-11,false,3
PRD00527,CAT0029,2020-11-29,true,1
PRD00528,CAT0029,2020-02-23,true,1
PRD00529,CAT0029,2021-02-25,true,1
PRD00530,CAT0029,2020-06-18,true,1
PRD00531,CAT0029,2024-09-09,true,1
PRD00532,CAT0029,2022-04-05,true,1
PRD00532,CAT0047,2022-01-22,false,4
PRD00533,CAT0029,2019-04-25,true,1
PRD00534,CAT0029,2020-02-11,true,1
PRD00535,CAT0029,2022-12-24,true,1
PRD00536,CAT0029,2020-06-27,true,1
PRD00536,CAT0068,2022-10-02,false,3
PRD00537,CAT0029,2019-07-10,true,1
PRD00538,CAT0029,2019-10-12,true,1
PRD00539,CAT0029,2024-08-11,true,1
PRD00540,CAT0029,2020-04-27,true,1
PRD00540,CAT0124,2024-06-15,false,5
PRD00541,CAT0029,2023-11-01,true,1
PRD00542,CAT0029,2024-03-25,true,1
PRD00543,CAT0029,2019-04-17,true,1
PRD00543,CAT0025,2025-06-30,false,3
PRD00544,CAT0029,2021-12-27,true,1
PRD00544,CAT0056,2025-05-01,false,4
PRD00545,CAT0029,2019-11-26,true,1
PRD00545,CAT0107,2025-12-31,false,4
PRD00546,CAT0029,2024-12-12,true,1
PRD00546,CAT0027,2024-04-08,false,5
PRD00547,CAT0029,2020-02-13,true,1
PRD00548,CAT0029,2022-08-29,true,1
PRD00548,CAT0040,2020-01-12,false,4
PRD00549,CAT0029,2023-10-14,true,1
PRD00550,CAT0029,2024-10-01,true,1
PRD00551,CAT0029,2021-12-10,true,1
PRD00551,CAT0104,2023-04-02,false,4
PRD00552,CAT0030,2021-05-26,true,1
PRD00553,CAT0030,2019-08-12,true,1
PRD00554,CAT0030,2020-02-11,true,1
PRD00554,CAT0119,2024-01-29,false,3
PRD00555,CAT0030,2024-01-29,true,1
PRD00556,CAT0030,2024-04-24,true,1
PRD00556,CAT0087,2025-04-19,false,4
PRD00557,CAT0030,2019-07-13,true,1
PRD00557,CAT0045,2023-10-09,false,3
PRD00558,CAT0030,2020-04-26,true,1
PRD00559,CAT0030,2021-01-26,true,1
PRD00560,CAT0030,2020-11-22,true,1
PRD00561,CAT0030,2022-03-15,true,1
PRD00562,CAT0030,2023-02-07,true,1
PRD00563,CAT0030,2019-02-18,true,1
PRD00563,CAT0004,2025-01-29,false,4
PRD00564,CAT0030,2020-06-26,true,1
PRD00565,CAT0030,2023-10-19,true,1
PRD00566,CAT0030,2023-12-09,true,1
PRD00566,CAT0097,2024-12-14,false,5
PRD00567,CAT0030,2024-10-31,true,1
PRD00567,CAT0003,2024-12-22,false,4
PRD00568,CAT0030,2019-11-26,true,1
PRD00569,CAT0030,2019-01-19,true,1
PRD00570,CAT0030,2021-01-11,true,1
PRD00571,CAT0030,2024-05-31,true,1
PRD00572,CAT0030,2022-05-09,true,1
PRD00572,CAT0010,2025-02-23,false,3
PRD00573,CAT0030,2024-03-26,true,1
PRD00574,CAT0030,2020-11-26,true,1
PRD00575,CAT0030,2020-04-01,true,1
PRD00576,CAT0030,2022-01-28,true,1
PRD00577,CAT0030,2021-06-09,true,1
PRD00578,CAT0030,2022-03-16,true,1
PRD00579,CAT0030,2022-12-28,true,1
PRD00580,CAT0030,2019-04-14,true,1
PRD00581,CAT0031,2021-01-16,true,1
PRD00582,CAT0031,2023-01-23,true,1
PRD00583,CAT0031,2019-03-21,true,1
PRD00584,CAT0031,2022-08-23,true,1
PRD00585,CAT0031,2022-02-24,true,1
PRD00586,CAT0031,2019-10-18,true,1
PRD00587,CAT0031,2022-01-16,true,1
PRD00588,CAT0031,2020-06-03,true,1
PRD00589,CAT0031,2022-09-05,true,1
PRD00590,CAT0031,2019-05-20,true,1
PRD00591,CAT0031,2020-07-06,true,1
PRD00592,CAT0031,2021-08-16,true,1
PRD00593,CAT0031,2019-09-20,true,1
PRD00593,CAT0125,2023-05-14,false,5
PRD00594,CAT0031,2021-02-14,true,1
PRD00595,CAT0031,2021-09-20,true,1
PRD00596,CAT0031,2019-07-09,true,1
PRD00597,CAT0031,2021-11-03,true,1
PRD00598,CAT0031,2019-05-17,true,1
PRD00599,CAT0031,2021-12-12,true,1
PRD00599,CAT0027,2025-06-17,false,4
PRD00600,CAT0031,2021-02-23,true,1
PRD00600,CAT0042,2024-09-24,false,2
PRD00601,CAT0031,2019-05-17,true,1
PRD00602,CAT0031,2021-12-12,true,1
PRD00603,CAT0031,2021-04-03,true,1
PRD00604,CAT0031,2019-11-09,true,1
PRD00605,CAT0031,2021-10-24,true,1
PRD00606,CAT0031,2023-06-15,true,1
PRD00606,CAT0046,2024-09-23,false,4
PRD00607,CAT0031,2019-07-25,true,1
PRD00608,CAT0031,2024-06-15,true,1
PRD00609,CAT0031,2022-10-04,true,1
PRD00610,CAT0031,2022-08-03,true,1
PRD00610,CAT0122,2025-05-07,false,2
PRD00611,CAT0031,2023-10-11,true,1
PRD00612,CAT0031,2024-10-10,true,1
PRD00613,CAT0031,2023-07-16,true,1
PRD00614,CAT0032,2020-03-05,true,1
PRD00615,CAT0032,2024-09-09,true,1
PRD00616,CAT0032,2022-03-16,true,1
PRD00617,CAT0032,2024-04-28,true,1
PRD00617,CAT0047,2020-12-08,false,5
PRD00618,CAT0032,2024-01-28,true,1
PRD00619,CAT0032,2022-08-15,true,1
PRD00620,CAT0032,2024-03-04,true,1
PRD00621,CAT0032,2024-05-07,true,1
PRD00622,CAT0032,2024-03-07,true,1
PRD00622,CAT0011,2025-11-03,false,4
PRD00623,CAT0032,2022-10-21,true,1
PRD00624,CAT0032,2024-09-09,true,1
PRD00625,CAT0032,2022-07-02,true,1
PRD00626,CAT0032,2023-03-09,true,1
PRD00627,CAT0032,2022-03-07,true,1
PRD00628,CAT0032,2021-08-06,true,1
PRD00629,CAT0032,2024-03-25,true,1
PRD00630,CAT0032,2022-06-16,true,1
PRD00630,CAT0019,2023-08-10,false,5
PRD00631,CAT0032,2023-01-30,true,1
PRD00631,CAT0117,2020-07-28,false,2
PRD00632,CAT0032,2022-11-11,true,1
PRD00633,CAT0032,2023-04-18,true,1
PRD00633,CAT0103,2020-11-28,false,2
PRD00634,CAT0032,2023-02-14,true,1
PRD00634,CAT0039,2020-04-18,false,2
PRD00635,CAT0032,2022-08-27,true,1
PRD00636,CAT0032,2021-09-02,true,1
PRD00637,CAT0032,2023-09-27,true,1
PRD00638,CAT0032,2022-02-10,true,1
PRD00639,CAT0032,2023-08-03,true,1
PRD00639,CAT0103,2023-06-19,false,3
PRD00640,CAT0032,2020-10-20,true,1
PRD00640,CAT0086,2023-09-09,false,3
PRD00641,CAT0032,2024-10-11,true,1
PRD00642,CAT0033,2021-07-10,true,1
PRD00642,CAT0023,2022-12-14,false,3
PRD00643,CAT0033,2020-09-25,true,1
PRD00644,CAT0033,2022-03-15,true,1
PRD00645,CAT0033,2020-11-05,true,1
PRD00646,CAT0033,2020-12-13,true,1
PRD00647,CAT0033,2023-06-02,true,1
PRD00648,CAT0033,2022-08-11,true,1
PRD00648,CAT0128,2025-01-10,false,2
PRD00649,CAT0033,2019-05-24,true,1
PRD00650,CAT0033,2019-03-29,true,1
PRD00650,CAT0022,2020-01-01,false,2
PRD00651,CAT0033,2019-03-22,true,1
PRD00651,CAT0043,2024-09-08,false,5
PRD00652,CAT0033,2023-08-04,true,1
PRD00653,CAT0033,2024-03-25,true,1
PRD00654,CAT0033,2024-09-12,true,1
PRD00655,CAT0033,2023-07-22,true,1
PRD00656,CAT0033,2022-06-17,true,1
PRD00657,CAT0033,2019-10-12,true,1
PRD00658,CAT0033,2020-08-11,true,1
PRD00659,CAT0033,2024-06-14,true,1
PRD00660,CAT0033,2022-11-16,true,1
PRD00660,CAT0076,2021-10-24,false,4
PRD00661,CAT0033,2019-09-13,true,1
PRD00662,CAT0033,2020-09-23,true,1
PRD00662,CAT0030,2024-01-20,false,3
PRD00663,CAT0033,2023-02-18,true,1
PRD00663,CAT0084,2021-10-02,false,5
PRD00664,CAT0033,2019-10-27,true,1
PRD00665,CAT0033,2024-03-15,true,1
PRD00666,CAT0033,2023-06-04,true,1
PRD00667,CAT0033,2023-03-20,true,1
PRD00667,CAT0035,2022-02-16,false,3
PRD00668,CAT0033,2024-12-13,true,1
PRD00668,CAT0013,2025-04-27,false,2
PRD00669,CAT0033,2020-04-18,true,1
PRD00670,CAT0033,2022-04-17,true,1
PRD00671,CAT0034,2019-03-22,true,1
PRD00672,CAT0034,2022-04-27,true,1
PRD00673,CAT0034,2023-03-18,true,1
PRD00674,CAT0034,2020-04-24,true,1
PRD00675,CAT0034,2022-08-17,true,1
PRD00675,CAT0052,2021-01-24,false,3
PRD00676,CAT0034,2021-04-19,true,1
PRD00676,CAT0082,2022-07-15,false,4
PRD00677,CAT0034,2024-08-04,true,1
PRD00678,CAT0034,2020-02-27,true,1
PRD00679,CAT0034,2022-03-20,true,1
PRD00679,CAT0008,2022-06-25,false,5
PRD00680,CAT0034,2022-11-28,true,1
PRD00680,CAT0028,2024-04-04,false,4
PRD00681,CAT0034,2023-07-31,true,1
PRD00682,CAT0034,2024-12-03,true,1
PRD00683,CAT0034,2021-02-04,true,1
PRD00684,CAT0034,2021-02-15,true,1
PRD00685,CAT0034,2024-02-03,true,1
PRD00686,CAT0034,2021-02-28,true,1
PRD00687,CAT0034,2020-06-19,true,1
PRD00688,CAT0034,2023-05-30,true,1
PRD00688,CAT0075,2024-08-19,false,3
PRD00689,CAT0034,2023-01-13,true,1
PRD00690,CAT0034,2022-12-28,true,1
PRD00691,CAT0034,2019-03-10,true,1
PRD00691,CAT0017,2020-11-27,false,4
PRD00692,CAT0034,2022-11-26,true,1
PRD00692,CAT0049,2023-10-11,false,4
PRD00693,CAT0034,2021-08-27,true,1
PRD00694,CAT0034,2019-12-10,true,1
PRD00695,CAT0034,2023-05-07,true,1
PRD00696,CAT0034,2024-06-21,true,1
PRD00696,CAT0075,2022-11-15,false,4
PRD00697,CAT0034,2020-02-15,true,1
PRD00698,CAT0034,2020-08-28,true,1
PRD00699,CAT0034,2019-10-16,true,1
PRD00699,CAT0010,2022-04-18,false,5
PRD00700,CAT0035,2019-01-07,true,1
PRD00701,CAT0035,2019-10-26,true,1
PRD00701,CAT0110,2020-03-31,false,4
PRD00702,CAT0035,2020-06-22,true,1
PRD00702,CAT0026,2020-01-26,false,2
PRD00703,CAT0035,2022-03-18,true,1
PRD00704,CAT0035,2024-06-10,true,1
PRD00705,CAT0035,2022-12-19,true,1
PRD00705,CAT0011,2020-09-04,false,4
PRD00706,CAT0035,2023-11-03,true,1
PRD00707,CAT0035,2020-12-19,true,1
PRD00708,CAT0035,2022-09-18,true,1
PRD00709,CAT0035,2024-10-19,true,1
PRD00710,CAT0035,2020-08-05,true,1
PRD00710,CAT0015,2023-08-12,false,4
PRD00711,CAT0035,2022-03-06,true,1
PRD00712,CAT0035,2024-02-28,true,1
PRD00712,CAT0089,2024-04-16,false,5
PRD00713,CAT0035,2021-05-29,true,1
PRD00714,CAT0035,2020-08-11,true,1
PRD00715,CAT0035,2023-08-13,true,1
PRD00716,CAT0035,2019-05-15,true,1
PRD00717,CAT0035,2019-02-07,true,1
PRD00718,CAT0035,2021-10-25,true,1
PRD00719,CAT0035,2024-07-10,true,1
PRD00719,CAT0062,2023-10-01,false,3
PRD00720,CAT0035,2022-09-29,true,1
PRD00720,CAT0094,2021-07-22,false,2
PRD00721,CAT0035,2022-05-30,true,1
PRD00722,CAT0035,2019-04-06,true,1
PRD00722,CAT0051,2020-01-30,false,5
PRD00723,CAT0035,2023-05-20,true,1
PRD00723,CAT0064,2021-11-27,false,4
PRD00724,CAT0035,2022-11-05,true,1
PRD00724,CAT0041,2025-02-27,false,4
PRD00725,CAT0035,2021-06-03,true,1
PRD00726,CAT0035,2020-09-30,true,1
PRD00727,CAT0035,2023-06-05,true,1
PRD00728,CAT0035,2020-10-22,true,1
PRD00729,CAT0035,2022-10-13,true,1
PRD00729,CAT0054,2023-05-30,false,3
PRD00730,CAT0035,2024-02-09,true,1
PRD00730,CAT0036,2022-08-07,false,2
PRD00731,CAT0035,2019-10-20,true,1
PRD00732,CAT0036,2023-08-10,true,1
PRD00733,CAT0036,2024-05-31,true,1
PRD00734,CAT0036,2019-05-03,true,1
PRD00734,CAT0015,2023-08-31,false,4
PRD00735,CAT0036,2019-12-15,true,1
PRD00736,CAT0036,2020-11-08,true,1
PRD00736,CAT0127,2021-03-06,false,2
PRD00737,CAT0036,2020-05-10,true,1
PRD00738,CAT0036,2019-03-22,true,1
PRD00739,CAT0036,2022-01-12,true,1
PRD00739,CAT0010,2024-01-29,false,2
PRD00740,CAT0036,2019-08-07,true,1
PRD00741,CAT0036,2021-09-15,true,1
PRD00742,CAT0036,2019-06-18,true,1
PRD00743,CAT0036,2023-08-02,true,1
PRD00744,CAT0036,2019-08-13,true,1
PRD00745,CAT0036,2024-05-23,true,1
PRD00746,CAT0036,2023-07-14,true,1
PRD00747,CAT0036,2024-11-27,true,1
PRD00748,CAT0036,2022-09-02,true,1
PRD00749,CAT0036,2022-05-26,true,1
PRD00749,CAT0090,2022-01-28,false,5
PRD00750,CAT0036,2023-12-07,true,1
PRD00751,CAT0036,2022-12-11,true,1
PRD00752,CAT0036,2023-02-09,true,1
PRD00753,CAT0036,2022-04-16,true,1
PRD00754,CAT0036,2020-08-02,true,1
PRD00755,CAT0036,2024-07-17,true,1
PRD00756,CAT0036,2019-04-05,true,1
PRD00756,CAT0054,2021-08-22,false,4
PRD00757,CAT0036,2020-06-18,true,1
PRD00758,CAT0036,2023-12-13,true,1
PRD00759,CAT0036,2022-02-18,true,1
PRD00759,CAT0048,2021-12-09,false,2
PRD00760,CAT0036,2023-10-05,true,1
PRD00761,CAT0036,2022-12-26,true,1
PRD00761,CAT0027,2023-01-29,false,5
PRD00762,CAT0036,2019-11-07,true,1
PRD00763,CAT0037,2021-01-13,true,1
PRD00764,CAT0037,2021-06-29,true,1
PRD00765,CAT0037,2024-02-13,true,1
PRD00766,CAT0037,2024-01-15,true,1
PRD00767,CAT0037,2020-05-07,true,1
PRD00767,CAT0013,2023-04-02,false,3
PRD00768,CAT0037,2024-10-20,true,1
PRD00769,CAT0037,2021-05-23,true,1
PRD00770,CAT0037,2021-07-27,true,1
PRD00771,CAT0037,2024-07-01,true,1
PRD00772,CAT0037,2022-12-09,true,1
PRD00772,CAT0120,2022-03-30,false,4
PRD00773,CAT0037,2024-06-01,true,1
PRD00774,CAT0037,2023-11-04,true,1
PRD00774,CAT0112,2023-08-04,false,4
PRD00775,CAT0037,2024-09-17,true,1
PRD00775,CAT0111,2023-12-29,false,4
PRD00776,CAT0037,2023-05-10,true,1
PRD00777,CAT0037,2019-10-05,true,1
PRD00778,CAT0037,2024-06-27,true,1
PRD00778,CAT0008,2022-09-29,false,5
PRD00779,CAT0037,2024-09-20,true,1
PRD00780,CAT0037,2024-11-30,true,1
PRD00781,CAT0037,2022-01-04,true,1
PRD00782,CAT0037,2022-07-01,true,1
PRD00783,CAT0037,2020-06-03,true,1
PRD00784,CAT0037,2024-11-16,true,1
PRD00785,CAT0037,2021-03-27,true,1
PRD00786,CAT0037,2024-03-29,true,1
PRD00787,CAT0037,2019-03-28,true,1
PRD00788,CAT0037,2019-04-07,true,1
PRD00789,CAT0037,2019-11-18,true,1
PRD00789,CAT0089,2023-12-17,false,4
PRD00790,CAT0037,2020-02-01,true,1
PRD00790,CAT0077,2021-05-17,false,5
PRD00791,CAT0038,2023-04-11,true,1
PRD00792,CAT0038,2019-12-20,true,1
PRD00793,CAT0038,2024-12-01,true,1
PRD00794,CAT0038,2019-09-20,true,1
PRD00795,CAT0038,2024-08-21,true,1
PRD00796,CAT0038,2020-05-31,true,1
PRD00797,CAT0038,2019-02-02,true,1
PRD00798,CAT0038,2021-02-01,true,1
PRD00799,CAT0038,2024-09-07,true,1
PRD00799,CAT0030,2023-12-29,false,5
PRD00800,CAT0038,2020-11-21,true,1
PRD00801,CAT0038,2021-12-04,true,1
PRD00801,CAT0100,2020-07-17,false,4
PRD00802,CAT0038,2019-10-11,true,1
PRD00803,CAT0038,2023-07-12,true,1
PRD00804,CAT0038,2024-05-26,true,1
PRD00805,CAT0038,2019-02-13,true,1
PRD00806,CAT0038,2021-10-07,true,1
PRD00807,CAT0038,2020-09-15,true,1
PRD00808,CAT0038,2020-05-28,true,1
PRD00809,CAT0038,2019-10-03,true,1
PRD00810,CAT0038,2022-05-03,true,1
PRD00811,CAT0038,2019-12-09,true,1
PRD00812,CAT0038,2019-01-06,true,1
PRD00813,CAT0038,2021-10-09,true,1
PRD00813,CAT0027,2020-05-11,false,5
PRD00814,CAT0038,2021-10-06,true,1
PRD00814,CAT0116,2024-02-05,false,3
PRD00815,CAT0038,2020-05-08,true,1
PRD00816,CAT0038,2021-09-10,true,1
PRD00817,CAT0038,2021-04-10,true,1
PRD00818,CAT0038,2024-09-14,true,1
PRD00819,CAT0038,2019-09-09,true,1
PRD00820,CAT0038,2021-10-26,true,1
PRD00821,CAT0038,2021-04-17,true,1
PRD00822,CAT0039,2019-12-01,true,1
PRD00823,CAT0039,2019-11-19,true,1
PRD00824,CAT0039,2022-02-20,true,1
PRD00825,CAT0039,2023-06-07,true,1
PRD00825,CAT0018,2020-10-18,false,5
PRD00826,CAT0039,2024-02-07,true,1
PRD00827,CAT0039,2019-09-30,true,1
PRD00828,CAT0039,2024-07-20,true,1
PRD00829,CAT0039,2021-05-07,true,1
PRD00830,CAT0039,2022-08-01,true,1
PRD00831,CAT0039,2022-04-24,true,1
PRD00832,CAT0039,2021-02-15,true,1
PRD00832,CAT0028,2022-06-29,false,2
PRD00833,CAT0039,2020-08-31,true,1
PRD00834,CAT0039,2023-12-21,true,1
PRD00834,CAT0128,2022-03-01,false,4
PRD00835,CAT0039,2020-02-28,true,1
PRD00835,CAT0006,2023-11-01,false,4
PRD00836,CAT0039,2019-01-26,true,1
PRD00837,CAT0039,2023-08-14,true,1
PRD00838,CAT0039,2024-05-31,true,1
PRD00838,CAT0099,2021-06-16,false,4
PRD00839,CAT0039,2021-02-24,true,1
PRD00840,CAT0039,2020-03-29,true,1
PRD00840,CAT0076,2023-09-26,false,3
PRD00841,CAT0039,2022-02-26,true,1
PRD00842,CAT0039,2019-02-04,true,1
PRD00843,CAT0039,2020-07-01,true,1
PRD00844,CAT0039,2023-12-10,true,1
PRD00845,CAT0039,2021-10-21,true,1
PRD00846,CAT0039,2022-11-21,true,1
PRD00847,CAT0039,2024-10-22,true,1
PRD00848,CAT0039,2022-05-19,true,1
PRD00848,CAT0034,2021-10-23,false,5
PRD00849,CAT0039,2024-06-03,true,1
PRD00850,CAT0039,2019-01-24,true,1
PRD00850,CAT0014,2024-09-30,false,5
PRD00851,CAT0040,2024-06-09,true,1
PRD00851,CAT0046,2025-01-11,false,3
PRD00852,CAT0040,2022-03-08,true,1
PRD00853,CAT0040,2022-01-15,true,1
PRD00854,CAT0040,2020-05-18,true,1
PRD00855,CAT0040,2019-06-06,true,1
PRD00856,CAT0040,2024-06-25,true,1
PRD00857,CAT0040,2020-08-11,true,1
PRD00857,CAT0002,2022-02-26,false,2
PRD00858,CAT0040,2023-08-31,true,1
PRD00858,CAT0071,2023-04-24,false,3
PRD00859,CAT0040,2024-06-29,true,1
PRD00859,CAT0066,2021-11-15,false,4
PRD00860,CAT0040,2023-12-26,true,1
PRD00861,CAT0040,2022-11-17,true,1
PRD00862,CAT0040,2021-01-28,true,1
PRD00863,CAT0040,2024-02-28,true,1
PRD00864,CAT0040,2022-10-14,true,1
PRD00864,CAT0067,2025-02-11,false,3
PRD00865,CAT0040,2022-06-29,true,1
PRD00866,CAT0040,2023-09-14,true,1
PRD00867,CAT0040,2024-09-18,true,1
PRD00868,CAT0040,2021-03-04,true,1
PRD00868,CAT0086,2022-06-24,false,4
PRD00869,CAT0040,2019-04-18,true,1
PRD00869,CAT0047,2025-01-06,false,5
PRD00870,CAT0040,2021-12-07,true,1
PRD00871,CAT0040,2019-01-31,true,1
PRD00871,CAT0066,2025-07-08,false,2
PRD00872,CAT0040,2021-06-18,true,1
PRD00873,CAT0040,2019-02-08,true,1
PRD00874,CAT0040,2024-07-16,true,1
PRD00875,CAT0040,2024-07-04,true,1
PRD00876,CAT0040,2020-07-29,true,1
PRD00876,CAT0022,2021-10-18,false,2
PRD00877,CAT0040,2019-05-18,true,1
PRD00878,CAT0040,2019-02-20,true,1
PRD00879,CAT0041,2021-05-29,true,1
PRD00880,CAT0041,2022-02-25,true,1
PRD00880,CAT0013,2022-02-07,false,3
PRD00881,CAT0041,2024-05-14,true,1
PRD00882,CAT0041,2022-05-20,true,1
PRD00883,CAT0041,2021-05-10,true,1
PRD00884,CAT0041,2019-05-15,true,1
PRD00885,CAT0041,2020-05-28,true,1
PRD00885,CAT0106,2022-09-09,false,3
PRD00886,CAT0041,2023-07-09,true,1
PRD00887,CAT0041,2022-02-20,true,1
PRD00888,CAT0041,2021-02-12,true,1
PRD00889,CAT0041,2022-10-19,true,1
PRD00890,CAT0041,2022-05-30,true,1
PRD00891,CAT0041,2024-05-18,true,1
PRD00892,CAT0041,2022-08-08,true,1
PRD00893,CAT0041,2020-04-12,true,1
PRD00894,CAT0041,2022-06-22,true,1
PRD00895,CAT0041,2022-07-15,true,1
PRD00896,CAT0041,2021-10-11,true,1
PRD00897,CAT0041,2023-05-16,true,1
PRD00898,CAT0041,2021-02-16,true,1
PRD00899,CAT0041,2022-07-15,true,1
PRD00900,CAT0041,2020-10-01,true,1
PRD00901,CAT0041,2019-12-30,true,1
PRD00902,CAT0041,2024-11-21,true,1
PRD00903,CAT0041,2020-03-21,true,1
PRD00904,CAT0041,2023-09-12,true,1
PRD00905,CAT0041,2021-09-25,true,1
PRD00906,CAT0042,2021-01-26,true,1
PRD00907,CAT0042,2019-05-23,true,1
PRD00908,CAT0042,2020-02-03,true,1
PRD00909,CAT0042,2020-04-05,true,1
PRD00910,CAT0042,2020-12-06,true,1
PRD00911,CAT0042,2024-03-17,true,1
PRD00912,CAT0042,2022-12-30,true,1
PRD00913,CAT0042,2021-11-27,true,1
PRD00914,CAT0042,2020-04-11,true,1
PRD00914,CAT0067,2020-05-09,false,5
PRD00915,CAT0042,2023-03-01,true,1
PRD00916,CAT0042,2024-07-16,true,1
PRD00917,CAT0042,2020-01-27,true,1
PRD00918,CAT0042,2023-10-03,true,1
PRD00919,CAT0042,2022-01-25,true,1
PRD00920,CAT0042,2019-03-13,true,1
PRD00921,CAT0042,2021-07-13,true,1
PRD00922,CAT0042,2021-03-31,true,1
PRD00923,CAT0042,2021-12-03,true,1
PRD00924,CAT0042,2023-08-20,true,1
PRD00924,CAT0056,2022-06-24,false,4
PRD00925,CAT0042,2022-08-25,true,1
PRD00926,CAT0042,2022-09-16,true,1
PRD00926,CAT0040,2021-09-26,false,3
PRD00927,CAT0042,2019-08-04,true,1
PRD00928,CAT0042,2022-05-11,true,1
PRD00929,CAT0042,2019-05-29,true,1
PRD00930,CAT0042,2023-10-15,true,1
PRD00931,CAT0042,2023-01-31,true,1
PRD00932,CAT0042,2023-11-08,true,1
PRD00932,CAT0070,2022-06-13,false,3
PRD00933,CAT0042,2022-05-07,true,1
PRD00934,CAT0042,2022-07-03,true,1
PRD00935,CAT0042,2023-04-24,true,1
PRD00936,CAT0042,2021-04-18,true,1
PRD00937,CAT0042,2020-09-05,true,1
PRD00938,CAT0042,2020-11-06,true,1
PRD00939,CAT0043,2020-02-18,true,1
PRD00940,CAT0043,2021-07-05,true,1
PRD00941,CAT0043,2021-05-23,true,1
PRD00942,CAT0043,2020-10-15,true,1
PRD00943,CAT0043,2024-10-27,true,1
PRD00944,CAT0043,2019-12-11,true,1
PRD00945,CAT0043,2019-11-25,true,1
PRD00946,CAT0043,2024-10-09,true,1
PRD00947,CAT0043,2021-12-17,true,1
PRD00948,CAT0043,2021-12-15,true,1
PRD00949,CAT0043,2024-01-10,true,1
PRD00950,CAT0043,2023-11-25,true,1
PRD00951,CAT0043,2024-01-19,true,1
PRD00951,CAT0001,2025-02-16,false,2
PRD00952,CAT0043,2024-12-18,true,1
PRD00952,CAT0025,2024-07-12,false,4
PRD00953,CAT0043,2021-10-25,true,1
PRD00954,CAT0043,2020-08-09,true,1
PRD00955,CAT0043,2024-08-02,true,1
PRD00956,CAT0043,2019-12-03,true,1
PRD00957,CAT0043,2024-03-27,true,1
PRD00958,CAT0043,2020-04-11,true,1
PRD00959,CAT0043,2024-03-08,true,1
PRD00960,CAT0043,2019-03-27,true,1
PRD00961,CAT0043,2022-01-18,true,1
PRD00961,CAT0017,2023-05-10,false,4
PRD00962,CAT0043,2020-05-12,true,1
PRD00963,CAT0043,2024-05-24,true,1
PRD00964,CAT0043,2023-05-19,true,1
PRD00964,CAT0034,2021-08-04,false,5
PRD00965,CAT0043,2022-06-24,true,1
PRD00965,CAT0092,2020-12-01,false,3
PRD00966,CAT0043,2020-11-12,true,1
PRD00967,CAT0044,2022-09-09,true,1
PRD00968,CAT0044,2024-08-15,true,1
PRD00969,CAT0044,2021-06-14,true,1
PRD00970,CAT0044,2019-05-03,true,1
PRD00971,CAT0044,2019-07-22,true,1
PRD00972,CAT0044,2022-11-16,true,1
PRD00973,CAT0044,2022-02-04,true,1
PRD00973,CAT0023,2021-04-22,false,2
